TAZ12,Lon,Lat,fueling,year
"3014",-118.286446877807,37.3172240688691,14.8295124507607,"2025"
"3018",-119.723391382274,37.6706679769965,17.7951391073657,"2025"
"3019",-120.183540016953,37.5952158760793,19.3172359115841,"2025"
"3020",-120.025456844301,37.3754860789222,97.4454575777752,"2025"
"3021",-119.203393590944,38.1671371795063,8.77000970530992,"2025"
"3022",-118.519674002668,37.6917935398911,18.8296041236475,"2025"
"3029",-119.988986491895,38.2028029889458,66.4545081928577,"2025"
"3030",-119.691848566942,37.9432606870394,16.877492808412,"2025"
"3034",-120.43422150028,37.7738081179365,8.18595601914279,"2025"
"3100",-120.969547222813,36.5275658678316,60.8805621989981,"2025"
"3101",-121.522474911746,36.8328393148974,429.126401551549,"2025"
"3121",-122.018212107149,37.0235211349695,274.940767608945,"2025"
"3211",-121.451295679041,36.3477051989184,67.8092176010892,"2025"
"3216",-121.785269373638,36.7095585154616,144.84391244948,"2025"
"3252",-120.910810052476,35.9605171998839,108.847618884834,"2025"
"3301",-119.987896653595,35.2280107839926,37.2134161890839,"2025"
"3303",-120.885732604978,35.6912579933363,31.0119116703298,"2025"
"3324",-120.79052213703,35.3331866095589,95.1563523079986,"2025"
"3362",-120.032558934441,34.703891202709,5.93371403205086,"2025"
"3363",-120.272681241429,34.5336955197478,77.0799659549259,"2025"
"3364",-120.020260668448,34.5540054410697,47.0816299989831,"2025"
"3385",-120.398762231821,34.9573496770783,119.765202818309,"2025"
"3400",-119.14444167002,34.6387778665453,500,"2025"
"3452",-119.021389590792,34.3069933463154,420.307568116143,"2025"
"3501",-118.851725942679,34.1544580895014,359.595366103645,"2025"
"3602",-117.863719280165,34.2984142808029,4.63697603397151,"2025"
"3627",-117.973544177759,34.7492445733967,290.764185883598,"2025"
"3628",-117.760267982291,34.6863091808921,248.217606518179,"2025"
"3692",-118.295530885329,34.3610479384464,1448.13663294459,"2025"
"3699",-118.635989122871,34.6336006686388,23.8862579936397,"2025"
"3725",-118.575645706117,34.2868308272977,228.59833667154,"2025"
"3822",-118.530411156452,34.1647330588885,500,"2025"
"4023",-118.268323854909,34.088080550352,1500,"2025"
"4277",-118.180785742523,33.9440640349565,1151.56974474223,"2025"
"4547",-118.373885250537,33.9540321067406,1500,"2025"
"4622",-118.23638607237,33.8346288189,1321.24090137336,"2025"
"4916",-117.938110012158,34.0621470608439,500,"2025"
"5055",-117.759220651964,34.0827648185871,500,"2025"
"5101",-117.283558694141,35.3859426272637,5213.19547816967,"2025"
"5138",-115.46865474482,34.9341607638801,6202.06043645375,"2025"
"5139",-115.854705571636,35.3999329883185,142.909053842245,"2025"
"5140",-116.600165334143,35.4378697094107,500,"2025"
"5142",-116.243848776799,34.0792339816679,500,"2025"
"5144",-116.597547636965,34.3658095836312,1091.7328343122,"2025"
"5146",-115.873072280476,34.1547120022446,251.015542174321,"2025"
"5148",-114.802781067676,34.5052103801359,1401.90013654314,"2025"
"5157",-116.864603238637,34.1396883625477,500,"2025"
"5158",-117.382061424215,34.8071658056363,500,"2025"
"5160",-116.993017791236,34.6370083569501,500,"2025"
"5195",-116.440648697204,34.8449949462717,347.835790017762,"2025"
"5199",-117.563291588792,34.3424727961093,168.023523578426,"2025"
"5206",-117.695642494353,33.9286025685133,2000,"2025"
"5310",-117.471075966127,34.0564816055619,500,"2025"
"5317",-117.394377230289,34.182499704916,500,"2025"
"5517",-117.166368413146,33.7191299192946,316.423357160636,"2025"
"5523",-117.405570245519,33.5757245908217,500,"2025"
"5579",-117.250061808725,33.8029495454304,500,"2025"
"5594",-117.229800384144,33.9434959165952,509.358142,"2025"
"5600",-115.604774591728,33.2376659836729,206.132527382703,"2025"
"5601",-115.414596307799,32.9907854099583,1280.9744071303,"2025"
"5614",-114.998545332192,33.0746190033165,1097.1092347126,"2025"
"5615",-115.87060216784,33.1596630043049,35.832928314316,"2025"
"5624",-117.091200707386,33.9730684088259,500,"2025"
"5636",-116.764300994005,33.6302219056992,582.838201144227,"2025"
"5665",-116.152827890945,33.5265770951924,255.547787796294,"2025"
"5668",-115.582296891338,33.8812406589577,2000,"2025"
"5675",-116.338604792653,33.7955264133332,314.710134071779,"2025"
"5681",-114.738447232203,33.8118437542552,153.685945296423,"2025"
"5786",-117.812476652612,33.9225923339992,926.317098681707,"2025"
"5805",-117.98977211796,33.7409210603358,820.869436266101,"2025"
"5900",-117.783272033275,33.6034891603085,470.627687822092,"2025"
"5930",-117.686700929889,33.7124514217106,575.125934015081,"2025"
"6010",-117.666309759839,33.506807320275,2432.8420656425,"2025"
"6099",-116.335421019885,33.5106594151111,500,"2025"
