"","TAZ12","fueling","year"
"104",1672,40000,2040
"105",1686,20000,2040
"106",1702,14365.4927605685,2040
"107",1734,13784.4907361732,2040
"108",1786,20000,2040
"109",1790,1500,2040
"110",1796,20000,2040
"111",1850,31716.9935688424,2040
"112",1908,3820.48966724797,2040
"113",1944,16423.6421690606,2040
"114",2003,1e+05,2040
"115",2103,20000,2040
"116",2114,20000,2040
"117",2119,20000,2040
"118",2121,7500,2040
"119",2127,20000,2040
"120",2129,160000,2040
"121",2133,20000,2040
"122",2208,20000,2040
"123",2210,20000,2040
"124",2215,20000,2040
"125",2217,20000,2040
"126",2224,20000,2040
"127",2227,20000,2040
"128",2230,20000,2040
"129",2239,20000,2040
"130",2247,20000,2040
"131",2252,20000,2040
"132",2305,19940.635979,2040
"133",2310,20000,2040
"134",2311,20000,2040
"135",2313,20500,2040
"136",2320,15074.8655717576,2040
"137",2323,20000,2040
"138",2324,40000,2040
"139",2330,7775.35831979003,2040
"140",2331,10731.008944155,2040
"141",2478,23657.8314361086,2040
"142",2489,15000,2040
"143",2501,1000,2040
"144",2507,4500,2040
"145",2509,15000,2040
"146",2518,15000,2040
"147",2520,384.426635695538,2040
"148",2522,935.362298183642,2040
"149",2525,20000,2040
"150",2529,35000,2040
"151",2530,500,2040
"152",2532,7500,2040
"153",2545,14061.6950860234,2040
"154",2551,1500,2040
"155",2566,15000,2040
"156",2572,15000,2040
"157",2574,15000,2040
"158",2602,1500,2040
"159",2603,500,2040
"160",2703,750,2040
"161",2713,10000,2040
"162",2714,1500,2040
"163",2726,19881.3787319331,2040
"164",2739,1250,2040
"165",2742,3000,2040
"166",2743,7500,2040
"167",2772,1500,2040
"168",2784,869.75572047152,2040
"169",2795,20000,2040
"170",2824,91997.4651769624,2040
"171",2828,20000,2040
"172",2836,20000,2040
"173",2886,20000,2040
"174",2893,20000,2040
"175",2900,38400.0682868019,2040
"176",2904,686.653491480501,2040
"177",2912,20000,2040
"178",2913,500,2040
"179",2914,1500,2040
"180",2915,1000,2040
"181",2916,20000,2040
"182",2918,500,2040
"183",2923,3246.86421458939,2040
"184",2931,15397.0074386834,2040
"185",2934,500,2040
"186",2935,20000,2040
"187",2947,6000,2040
"188",2949,15000,2040
"189",3000,15000,2040
"190",3004,7500,2040
"191",3008,1500,2040
"192",3010,3000,2040
"193",3012,8413.0496612708,2040
"194",3013,2198.37955171883,2040
"195",3014,888.490817839764,2040
"196",3018,1000,2040
"197",3019,1000,2040
"198",3020,2059.47211082072,2040
"199",3021,1000,2040
"200",3022,500,2040
"201",3029,844.517923432806,2040
"202",3030,500,2040
"203",3034,500,2040
"204",3100,2000,2040
"205",3101,20000,2040
"206",3121,18940.3062522089,2040
"207",3137,4293.26649413114,2040
"208",3211,7383.00351916593,2040
"209",3216,20000,2040
"210",3252,12282.5479785457,2040
"211",3301,354.11256551157,2040
"212",3303,3000,2040
"213",3317,5000,2040
"214",3324,9316.22098801777,2040
"215",3362,1341.38630555587,2040
"216",3363,5000,2040
"217",3364,6295.0653427987,2040
"218",3385,5457.39455383516,2040
"219",3400,20000,2040
"220",3410,15000,2040
"221",3433,10000,2040
"222",3452,20000,2040
"223",3501,20000,2040
"224",3602,20000,2040
"225",3627,18593.7040300337,2040
"226",3628,10000,2040
"227",3629,7500,2040
"228",3681,20000,2040
"229",3692,39628.2133304593,2040
"230",3699,20000,2040
"231",3725,40000,2040
"232",3802,20000,2040
"233",3822,23000,2040
"234",3987,80000,2040
"235",3990,40000,2040
"236",4023,60000,2040
"237",4177,20000,2040
"238",4195,30000,2040
"239",4220,20000,2040
"240",4277,1e+05,2040
"241",4442,20000,2040
"242",4547,57020.7183079993,2040
"243",4618,58393.3973036495,2040
"244",4622,80000,2040
"245",4838,23297.9126376925,2040
"246",4856,20000,2040
"247",4916,40000,2040
"248",5004,20000,2040
"249",5050,15000,2040
"250",5055,20000,2040
"251",5101,271960.619805548,2040
"252",5110,40000,2040
"253",5111,140000,2040
"254",5113,20000,2040
"255",5122,6868.78287661256,2040
"256",5130,20000,2040
"257",5134,20000,2040
"258",5138,120000,2040
"259",5139,20000,2040
"260",5140,40000,2040
"261",5141,20000,2040
"262",5142,20000,2040
"263",5144,20000,2040
"264",5146,20000,2040
"265",5148,60000,2040
"266",5157,20000,2040
"267",5158,20000,2040
"268",5160,20000,2040
"269",5162,14473.5575901335,2040
"270",5183,16311.7631795016,2040
"271",5194,20000,2040
"272",5195,340000,2040
"273",5199,15000,2040
"274",5205,15000,2040
"275",5206,1e+05,2040
"276",5273,20000,2040
"277",5310,20000,2040
"278",5317,20000,2040
"279",5325,20000,2040
"280",5409,19633.616489315,2040
"281",5464,7500,2040
"282",5482,20000,2040
"283",5517,27674.0405681232,2040
"284",5518,500,2040
"285",5523,37203.6093508789,2040
"286",5544,12083.2744275711,2040
"287",5560,20000,2040
"288",5579,18087.7326922429,2040
"289",5586,20000,2040
"290",5594,40000.000000001,2040
"291",5600,5000,2040
"292",5601,63532.2738041851,2040
"293",5604,15000,2040
"294",5608,60000,2040
"295",5609,7500,2040
"296",5611,277.7464079525,2040
"297",5614,60000,2040
"298",5615,20000,2040
"299",5616,750,2040
"300",5621,120000,2040
"301",5624,40000,2040
"302",5633,500,2040
"303",5634,1500,2040
"304",5636,21000,2040
"305",5657,2233.11612529572,2040
"306",5661,20000,2040
"307",5664,93.51271795125,2040
"308",5665,20000,2040
"309",5668,120000,2040
"310",5669,20000,2040
"311",5670,1500,2040
"312",5671,2000,2040
"313",5675,20000,2040
"314",5680,40000,2040
"315",5681,40000,2040
"316",5692,20000,2040
"317",5693,20000,2040
"318",5698,20000,2040
"319",5734,20000,2040
"320",5738,20000,2040
"321",5770,20000,2040
"322",5785,20000,2040
"323",5786,20000,2040
"324",5800,20000,2040
"325",5805,20000,2040
"326",5844,46939.506567574,2040
"327",5878,20000,2040
"328",5900,20000,2040
"329",5908,20000,2040
"330",5924,20000,2040
"331",5926,20000,2040
"332",5930,20000,2040
"333",5946,20000,2040
"334",6010,20000,2040
"335",6012,20000,2040
"336",6013,20000,2040
"337",6023,20000,2040
"338",6024,15138.2630449294,2040
"339",6099,20000,2040
"340",6100,20000,2040
"341",6101,3877.44950285945,2040
"342",6102,40000,2040
"343",6104,15000,2040
"344",6105,6787.50818851779,2040
"345",6133,20000,2040
"346",6136,20000,2040
"347",6201,20000,2040
"348",6202,20000,2040
"349",6205,20000.000000001,2040
"350",6237,20000,2040
"351",6252,20000,2040
"352",6256,20000,2040
"353",6264,26541.5568827391,2040
"354",6292,2914.1660562375,2040
"355",6354,12775.3550377185,2040
"356",6390,23078.3633604497,2040
"357",6518,80000,2040
"358",6532,20000,2040
"359",6561,20000,2040
"360",6566,20000,2040
"361",6569,20000,2040
"362",6577,19698.217285286,2040
"363",6836,19094.8269685188,2040
"364",6840,40000,2040
"365",6906,20000,2040
