"","i","TAZ12","value","year","dailyCapacity","hourlyCapacity","cost"
"125",6,1316,1,2040,5000,648,5947404.11
"126",6,3020,1,2040,5000,648,5947404.11
"127",6,3101,1,2040,5000,648,5947404.11
"128",6,3216,1,2040,5000,648,5947404.11
"129",6,3301,1,2040,5000,648,5947404.11
"130",6,5517,1,2040,5000,648,5947404.11
"131",6,5665,1,2040,5000,648,5947404.11
"132",7,403,1,2040,7500,648,7781636
"133",7,455,2,2040,7500,648,7781636
"134",7,872,1,2040,7500,648,7781636
"135",7,935,1,2040,7500,648,7781636
"136",7,983,1,2040,7500,648,7781636
"137",7,2478,1,2040,7500,648,7781636
"138",7,2726,1,2040,7500,648,7781636
"139",7,2949,1,2040,7500,648,7781636
"140",7,3452,1,2040,7500,648,7781636
"141",7,3627,1,2040,7500,648,7781636
"142",7,5536,1,2040,7500,648,7781636
"143",7,6836,1,2040,7500,648,7781636
"144",8,109,1,2040,10000,1080,9652630
"145",8,169,1,2040,10000,1080,9652630
"146",8,425,1,2040,10000,1080,9652630
"147",8,716,1,2040,10000,1080,9652630
"148",8,2478,1,2040,10000,1080,9652630
"149",8,2545,1,2040,10000,1080,9652630
"150",8,4023,1,2040,10000,1080,9652630
"151",8,6518,1,2040,10000,1080,9652630
"152",9,263,1,2040,15000,1080,12624651
"153",9,308,1,2040,15000,1080,12624651
"154",9,1210,1,2040,15000,1080,12624651
"155",9,1365,1,2040,15000,1080,12624651
"156",9,1480,1,2040,15000,1080,12624651
"157",9,1850,1,2040,15000,1080,12624651
"158",9,1937,1,2040,15000,1080,12624651
"159",9,2133,1,2040,15000,1080,12624651
"160",9,2310,2,2040,15000,1080,12624651
"161",9,3400,1,2040,15000,1080,12624651
"162",9,3802,1,2040,15000,1080,12624651
"163",9,4023,1,2040,15000,1080,12624651
"164",9,5055,1,2040,15000,1080,12624651
"165",9,5110,2,2040,15000,1080,12624651
"166",9,5111,1,2040,15000,1080,12624651
"167",9,5142,1,2040,15000,1080,12624651
"168",9,5146,1,2040,15000,1080,12624651
"169",9,5206,1,2040,15000,1080,12624651
"170",9,5581,1,2040,15000,1080,12624651
"171",9,5636,2,2040,15000,1080,12624651
"172",9,6248,1,2040,15000,1080,12624651
"173",9,6390,1,2040,15000,1080,12624651
"174",9,6518,1,2040,15000,1080,12624651
"175",10,150,1,2040,20000,2160,16258879
"176",10,152,1,2040,20000,2160,16258879
"177",10,157,1,2040,20000,2160,16258879
"178",10,164,1,2040,20000,2160,16258879
"179",10,166,1,2040,20000,2160,16258879
"180",10,277,1,2040,20000,2160,16258879
"181",10,315,1,2040,20000,2160,16258879
"182",10,434,1,2040,20000,2160,16258879
"183",10,435,1,2040,20000,2160,16258879
"184",10,506,1,2040,20000,2160,16258879
"185",10,622,1,2040,20000,2160,16258879
"186",10,829,1,2040,20000,2160,16258879
"187",10,858,1,2040,20000,2160,16258879
"188",10,877,1,2040,20000,2160,16258879
"189",10,1610,1,2040,20000,2160,16258879
"190",10,1612,1,2040,20000,2160,16258879
"191",10,1796,1,2040,20000,2160,16258879
"192",10,2003,1,2040,20000,2160,16258879
"193",10,2019,1,2040,20000,2160,16258879
"194",10,2114,1,2040,20000,2160,16258879
"195",10,2122,1,2040,20000,2160,16258879
"196",10,2124,1,2040,20000,2160,16258879
"197",10,2127,1,2040,20000,2160,16258879
"198",10,2133,1,2040,20000,2160,16258879
"199",10,2215,1,2040,20000,2160,16258879
"200",10,2220,2,2040,20000,2160,16258879
"201",10,2224,1,2040,20000,2160,16258879
"202",10,2227,1,2040,20000,2160,16258879
"203",10,2311,1,2040,20000,2160,16258879
"204",10,2323,1,2040,20000,2160,16258879
"205",10,2324,1,2040,20000,2160,16258879
"206",10,2525,1,2040,20000,2160,16258879
"207",10,2795,2,2040,20000,2160,16258879
"208",10,2824,1,2040,20000,2160,16258879
"209",10,2833,1,2040,20000,2160,16258879
"210",10,2893,1,2040,20000,2160,16258879
"211",10,2912,1,2040,20000,2160,16258879
"212",10,3602,1,2040,20000,2160,16258879
"213",10,3692,1,2040,20000,2160,16258879
"214",10,3699,1,2040,20000,2160,16258879
"215",10,3725,1,2040,20000,2160,16258879
"216",10,4023,1,2040,20000,2160,16258879
"217",10,4280,1,2040,20000,2160,16258879
"218",10,4547,1,2040,20000,2160,16258879
"219",10,4574,1,2040,20000,2160,16258879
"220",10,4622,1,2040,20000,2160,16258879
"221",10,4641,1,2040,20000,2160,16258879
"222",10,4916,1,2040,20000,2160,16258879
"223",10,5101,1,2040,20000,2160,16258879
"224",10,5110,5,2040,20000,2160,16258879
"225",10,5138,1,2040,20000,2160,16258879
"226",10,5139,1,2040,20000,2160,16258879
"227",10,5140,2,2040,20000,2160,16258879
"228",10,5144,1,2040,20000,2160,16258879
"229",10,5148,1,2040,20000,2160,16258879
"230",10,5150,1,2040,20000,2160,16258879
"231",10,5157,1,2040,20000,2160,16258879
"232",10,5158,1,2040,20000,2160,16258879
"233",10,5160,1,2040,20000,2160,16258879
"234",10,5161,2,2040,20000,2160,16258879
"235",10,5194,1,2040,20000,2160,16258879
"236",10,5195,7,2040,20000,2160,16258879
"237",10,5205,1,2040,20000,2160,16258879
"238",10,5206,2,2040,20000,2160,16258879
"239",10,5376,1,2040,20000,2160,16258879
"240",10,5591,1,2040,20000,2160,16258879
"241",10,5601,2,2040,20000,2160,16258879
"242",10,5606,1,2040,20000,2160,16258879
"243",10,5614,1,2040,20000,2160,16258879
"244",10,5617,1,2040,20000,2160,16258879
"245",10,5624,1,2040,20000,2160,16258879
"246",10,5636,1,2040,20000,2160,16258879
"247",10,5668,1,2040,20000,2160,16258879
"248",10,5669,1,2040,20000,2160,16258879
"249",10,5681,2,2040,20000,2160,16258879
"250",10,5691,1,2040,20000,2160,16258879
"251",10,5693,1,2040,20000,2160,16258879
"252",10,5786,1,2040,20000,2160,16258879
"253",10,5805,1,2040,20000,2160,16258879
"254",10,5863,1,2040,20000,2160,16258879
"255",10,5900,1,2040,20000,2160,16258879
"256",10,6006,1,2040,20000,2160,16258879
"257",10,6044,2,2040,20000,2160,16258879
"258",10,6099,1,2040,20000,2160,16258879
"259",10,6102,1,2040,20000,2160,16258879
"260",10,6136,1,2040,20000,2160,16258879
"261",10,6223,1,2040,20000,2160,16258879
"262",10,6246,1,2040,20000,2160,16258879
"263",10,6253,1,2040,20000,2160,16258879
"264",10,6354,1,2040,20000,2160,16258879
"265",10,6561,1,2040,20000,2160,16258879
"266",10,6840,1,2040,20000,2160,16258879
