"","i","TAZ12","value","year","dailyCapacity","hourlyCapacity","cost"
"124",2,5805,1,2030,750,324,1649413
"125",2,5930,1,2030,750,324,1649413
"126",2,6136,1,2030,750,324,1649413
"127",2,6836,1,2030,750,324,1649413
"128",3,335,1,2030,1000,324,1896504
"129",3,935,1,2030,1000,324,1896504
"130",3,1210,1,2030,1000,324,1896504
"131",3,1796,1,2030,1000,324,1896504
"132",3,1944,2,2030,1000,324,1896504
"133",3,2127,2,2030,1000,324,1896504
"134",3,2311,3,2030,1000,324,1896504
"135",3,2501,1,2030,1000,324,1896504
"136",3,2507,1,2030,1000,324,1896504
"137",3,2795,5,2030,1000,324,1896504
"138",3,2915,1,2030,1000,324,1896504
"139",3,3121,1,2030,1000,324,1896504
"140",3,3216,1,2030,1000,324,1896504
"141",3,3252,1,2030,1000,324,1896504
"142",3,3324,1,2030,1000,324,1896504
"143",3,5523,1,2030,1000,324,1896504
"144",4,129,1,2030,1500,324,2509117.08
"145",4,235,1,2030,1500,324,2509117.08
"146",4,278,1,2030,1500,324,2509117.08
"147",4,434,2,2030,1500,324,2509117.08
"148",4,534,1,2030,1500,324,2509117.08
"149",4,906,2,2030,1500,324,2509117.08
"150",4,983,1,2030,1500,324,2509117.08
"151",4,1222,1,2030,1500,324,2509117.08
"152",4,1314,1,2030,1500,324,2509117.08
"153",4,1672,1,2030,1500,324,2509117.08
"154",4,2509,1,2030,1500,324,2509117.08
"155",4,2518,1,2030,1500,324,2509117.08
"156",4,2551,1,2030,1500,324,2509117.08
"157",4,2566,1,2030,1500,324,2509117.08
"158",4,2949,1,2030,1500,324,2509117.08
"159",4,3020,1,2030,1500,324,2509117.08
"160",4,4277,3,2030,1500,324,2509117.08
"161",4,5055,1,2030,1500,324,2509117.08
"162",4,5199,1,2030,1500,324,2509117.08
"163",4,5614,1,2030,1500,324,2509117.08
"164",4,5675,1,2030,1500,324,2509117.08
"165",4,6561,1,2030,1500,324,2509117.08
"166",5,109,1,2030,3000,540,4397993.4
"167",5,169,1,2030,3000,540,4397993.4
"168",5,740,1,2030,3000,540,4397993.4
"169",5,2726,1,2030,3000,540,4397993.4
"170",5,3627,1,2030,3000,540,4397993.4
"171",5,5130,1,2030,3000,540,4397993.4
"172",5,5665,1,2030,3000,540,4397993.4
"173",5,5908,1,2030,3000,540,4397993.4
"174",5,6264,1,2030,3000,540,4397993.4
"175",6,414,1,2030,5000,648,5947404.11
"176",6,877,1,2030,5000,648,5947404.11
"177",6,1319,1,2030,5000,648,5947404.11
"178",6,3101,1,2030,5000,648,5947404.11
"179",6,3452,1,2030,5000,648,5947404.11
"180",7,162,1,2030,7500,648,7781636
"181",7,308,1,2030,7500,648,7781636
"182",7,1283,1,2030,7500,648,7781636
"183",7,1850,1,2030,7500,648,7781636
"184",7,2478,1,2030,7500,648,7781636
"185",7,3725,1,2030,7500,648,7781636
"186",7,5579,1,2030,7500,648,7781636
"187",7,6390,1,2030,7500,648,7781636
"188",7,6840,1,2030,7500,648,7781636
"189",8,1480,1,2030,10000,1080,9652630
"190",8,1686,1,2030,10000,1080,9652630
"191",8,4916,1,2030,10000,1080,9652630
"192",8,5138,1,2030,10000,1080,9652630
"193",8,5310,1,2030,10000,1080,9652630
"194",9,277,1,2030,15000,1080,12624651
"195",9,403,1,2030,15000,1080,12624651
"196",9,858,1,2030,15000,1080,12624651
"197",9,1365,1,2030,15000,1080,12624651
"198",9,2310,1,2030,15000,1080,12624651
"199",9,3692,1,2030,15000,1080,12624651
"200",9,5148,1,2030,15000,1080,12624651
"201",9,5194,1,2030,15000,1080,12624651
"202",9,5601,1,2030,15000,1080,12624651
"203",9,5614,1,2030,15000,1080,12624651
"204",9,5668,1,2030,15000,1080,12624651
"205",9,5693,1,2030,15000,1080,12624651
"206",9,6102,1,2030,15000,1080,12624651
"207",9,6136,1,2030,15000,1080,12624651
"208",9,6201,1,2030,15000,1080,12624651
"209",9,6518,1,2030,15000,1080,12624651
"210",10,156,1,2030,20000,2160,16258879
"211",10,506,1,2030,20000,2160,16258879
"212",10,2003,1,2030,20000,2160,16258879
"213",10,2103,1,2030,20000,2160,16258879
"214",10,2215,1,2030,20000,2160,16258879
"215",10,2227,1,2030,20000,2160,16258879
"216",10,2893,1,2030,20000,2160,16258879
"217",10,2912,1,2030,20000,2160,16258879
"218",10,4023,1,2030,20000,2160,16258879
"219",10,4547,1,2030,20000,2160,16258879
"220",10,4622,1,2030,20000,2160,16258879
"221",10,5101,1,2030,20000,2160,16258879
"222",10,5110,2,2030,20000,2160,16258879
"223",10,5140,1,2030,20000,2160,16258879
"224",10,5144,1,2030,20000,2160,16258879
"225",10,5160,1,2030,20000,2160,16258879
"226",10,5195,1,2030,20000,2160,16258879
"227",10,5206,1,2030,20000,2160,16258879
"228",10,5594,1,2030,20000,2160,16258879
"229",10,5636,1,2030,20000,2160,16258879
"230",10,5786,1,2030,20000,2160,16258879
"231",10,5900,1,2030,20000,2160,16258879
"232",10,6010,1,2030,20000,2160,16258879
