"","TAZ12","fueling","year"
"82",2114,500,2035
"83",2119,500,2035
"84",2122,20000,2035
"85",2127,20000,2035
"86",2133,15000,2035
"87",2208,500.000000002,2035
"88",2215,20000,2035
"89",2224,20000,2035
"90",2310,14951.4998155865,2035
"91",2311,3000,2035
"92",2323,500,2035
"93",2324,14879.6398309164,2035
"94",2478,5152.33825214303,2035
"95",2489,869.362860790006,2035
"96",2507,975.920234697329,2035
"97",2509,1500,2035
"98",2518,1500,2035
"99",2522,500,2035
"100",2525,15000,2035
"101",2529,500,2035
"102",2530,500,2035
"103",2532,500,2035
"104",2545,6199.85752227651,2035
"105",2551,750,2035
"106",2566,1500,2035
"107",2602,500,2035
"108",2713,500,2035
"109",2714,500,2035
"110",2726,4776.44135891756,2035
"111",2739,283.501984159567,2035
"112",2742,1000,2035
"113",2772,215.310846155419,2035
"114",2795,30000,2035
"115",2824,500,2035
"116",2833,15000,2035
"117",2893,6086.94681686984,2035
"118",2897,430.169802669945,2035
"119",2900,488.517461352781,2035
"120",2904,476.043869705827,2035
"121",2912,1500,2035
"122",2914,161.510253859101,2035
"123",2915,500,2035
"124",2923,194.010155102911,2035
"125",2931,1500,2035
"126",2934,208.240591356953,2035
"127",2935,287.359410871998,2035
"128",2947,500,2035
"129",2949,3000,2035
"130",3000,500,2035
"131",3004,500,2035
"132",3010,1000,2035
"133",3013,316.228614523866,2035
"134",3014,239.602877949824,2035
"135",3018,500,2035
"136",3019,311.731106212488,2035
"137",3020,2686.89354177516,2035
"138",3021,240.500554794811,2035
"139",3022,226.395035262973,2035
"140",3029,368.061562679843,2035
"141",3030,136.710453990664,2035
"142",3034,500,2035
"143",3100,500,2035
"144",3101,1000,2035
"145",3137,1000,2035
"146",3211,500,2035
"147",3213,500,2035
"148",3216,3000,2035
"149",3252,1000,2035
"150",3301,1446.68029067448,2035
"151",3303,500,2035
"152",3324,500,2035
"153",3362,492.644560898214,2035
"154",3363,500,2035
"155",3364,660.150460355067,2035
"156",3385,1259.91491562749,2035
"157",3400,500.000000001,2035
"158",3410,1000,2035
"159",3452,4673.19691914403,2035
"160",3501,1500,2035
"161",3602,33.6929837549207,2035
"162",3627,2985.5476456446,2035
"163",3628,500,2035
"164",3692,19911.4169249533,2035
"165",3699,20000,2035
"166",3725,9970.79782942453,2035
"167",3822,500,2035
"168",4023,17221.1614450668,2035
"169",4280,18854.3914958651,2035
"170",4547,20000,2035
"171",4622,20000,2035
"172",4916,7500,2035
"173",5055,500.000000000001,2035
"174",5101,20000,2035
"175",5110,60000,2035
"176",5138,20000,2035
"177",5139,500,2035
"178",5140,20000,2035
"179",5142,15000,2035
"180",5144,20000,2035
"181",5146,1500,2035
"182",5148,20000,2035
"183",5150,12964.3500244088,2035
"184",5157,500,2035
"185",5158,750,2035
"186",5160,20000,2035
"187",5161,35228.3129701733,2035
"188",5194,500,2035
"189",5195,20000,2035
"190",5199,500,2035
"191",5205,20000,2035
"192",5206,20000,2035
"193",5310,1500,2035
"194",5317,2500,2035
"195",5376,15000,2035
"196",5517,5000,2035
"197",5523,1160.98725646818,2035
"198",5536,7162.4149955164,2035
"199",5581,6500,2035
"200",5591,500,2035
"201",5600,500,2035
"202",5601,20000,2035
"203",5614,20000,2035
"204",5615,500,2035
"205",5617,20000,2035
"206",5624,20000,2035
"207",5636,20000,2035
"208",5665,2783.52743288409,2035
"209",5668,20000,2035
"210",5669,20000,2035
"211",5675,1500,2035
"212",5681,20000,2035
"213",5693,500,2035
"214",5786,18355.5006234348,2035
"215",5805,10000,2035
"216",5863,20000,2035
"217",5900,15464.2696616654,2035
"218",6006,745.810402349325,2035
"219",6044,19143.7518642225,2035
"220",6099,500,2035
"221",6100,500,2035
"222",6101,500,2035
"223",6102,20000,2035
"224",6136,20000,2035
"225",6223,7500,2035
"226",6246,19076.6628945324,2035
"227",6253,500,2035
"228",6264,1475.18264167164,2035
"229",6354,14413.8986664686,2035
"230",6390,3000,2035
"231",6518,9510.50021160097,2035
"232",6836,1500,2035
