"","TAZ12","fueling","year"
"1",109,157.32409150625,2025
"2",116,83.0162419242039,2025
"3",122,6.754585815,2025
"4",130,1.71417068375,2025
"5",156,500,2025
"6",157,7.30182204932728,2025
"7",158,29.2782601197898,2025
"8",161,69.4369198329087,2025
"9",162,18.7533313119636,2025
"10",163,40.8784140067796,2025
"11",164,500,2025
"12",166,403.538352057855,2025
"13",169,500,2025
"14",170,13.4527594042096,2025
"15",171,0.334158004188504,2025
"16",172,0.324153984642152,2025
"17",219,62.3368352711764,2025
"18",226,5.77730996014955,2025
"19",227,1.55037599616164,2025
"20",228,8.64967799575269,2025
"21",235,131.139667319337,2025
"22",242,3.15089401794511,2025
"23",244,13.8272360057603,2025
"24",246,1.50133202256744,2025
"25",247,1.49047399511341,2025
"26",248,0.855952002501073,2025
"27",251,8.76423588722788,2025
"28",256,4.05235206867377,2025
"29",257,1.3637160141936,2025
"30",258,4.40761600328771,2025
"31",270,189.65590129727,2025
"32",273,16.011148762056,2025
"33",276,1.19681999883575,2025
"34",277,500,2025
"35",278,17.4981474307285,2025
"36",280,11.0840659829202,2025
"37",308,235.276990071794,2025
"38",309,74.4496786456321,2025
"39",331,49.2302498866594,2025
"40",403,500,2025
"41",414,19.9937265723783,2025
"42",420,6.70548598976335,2025
"43",425,162.003560778367,2025
"44",434,661.307272267521,2025
"45",439,144.686903962699,2025
"46",506,1276.76761259652,2025
"47",715,363.627780195178,2025
"48",742,64.547394247734,2025
"49",803,13.6616832390863,2025
"50",829,273.343691525185,2025
"51",858,500,2025
"52",877,260.567401948886,2025
"53",887,19.3438320334808,2025
"54",888,21.7867599819723,2025
"55",895,3.25764399903916,2025
"56",906,85.8474064242033,2025
"57",935,62.1913829464354,2025
"58",983,68.082954200432,2025
"59",1210,148.966273131793,2025
"60",1283,264.980493932262,2025
"61",1314,25.903463775,2025
"62",1319,206.290929623849,2025
"63",1365,500,2025
"64",1480,235.250271678295,2025
"65",1672,448.865975054906,2025
"66",1796,198.774353175,2025
"67",1850,175.601798104391,2025
"68",1944,129.947811896665,2025
"69",2003,61.8560905710328,2025
"70",2114,381.636209631494,2025
"71",2119,320.691727513475,2025
"72",2127,83.9807742961604,2025
"73",2133,4611.08485354349,2025
"74",2208,381.266336134725,2025
"75",2215,500,2025
"76",2224,500,2025
"77",2310,77.92681434375,2025
"78",2311,500,2025
"79",2323,13.468189994399,2025
"80",2324,500,2025
"81",2478,342.764770050393,2025
"82",2507,24.7703921397971,2025
"83",2509,80.9385820989247,2025
"84",2518,54.6672240467407,2025
"85",2522,10.2348240467426,2025
"86",2525,500,2025
"87",2529,381.401575900506,2025
"88",2530,6.89690391701118,2025
"89",2532,52.2935588339954,2025
"90",2551,0.755789991854914,2025
"91",2566,219.493044912497,2025
"92",2713,12.0083379602641,2025
"93",2714,26.3768881369688,2025
"94",2726,181.962827616887,2025
"95",2739,9.63189853089674,2025
"96",2742,66.0872186653218,2025
"97",2772,4.79740601877752,2025
"98",2795,2422.73062642442,2025
"99",2824,31.9565578876591,2025
"100",2893,80.6609099248789,2025
"101",2897,47.0786982356117,2025
"102",2900,331.137250628682,2025
"103",2904,3.85654201762754,2025
"104",2912,2.78977401183812,2025
"105",2914,37.3555282855713,2025
"106",2915,37.8864900202239,2025
"107",2923,2.68851397534051,2025
"108",2931,4.15958998094804,2025
"109",2934,4.45373197094206,2025
"110",2935,414.097402689595,2025
"111",2947,33.8825202966942,2025
"112",2949,33.4924752942539,2025
"113",3000,13.9238615310793,2025
"114",3004,38.3682154141894,2025
"115",3010,57.1564113323871,2025
"116",3013,11.533230055471,2025
"117",3014,4.82485605258664,2025
"118",3018,16.8564608043366,2025
"119",3019,6.03936599819306,2025
"120",3020,164.265850032946,2025
"121",3021,8.68249595717678,2025
"122",3022,0.341356003140402,2025
"123",3029,25.8100785772247,2025
"124",3030,2.51942200860991,2025
"125",3034,3.38354805567405,2025
"126",3100,27.4687755826614,2025
"127",3101,211.082262785695,2025
"128",3137,198.605833256044,2025
"129",3211,9.66544997236859,2025
"130",3213,20.5576300544413,2025
"131",3216,21.4691939575938,2025
"132",3252,41.5058274306717,2025
"133",3301,25.0347451008767,2025
"134",3303,21.9271036379784,2025
"135",3324,18.9959247443157,2025
"136",3362,1.52439001512483,2025
"137",3363,12.7073981069297,2025
"138",3364,33.9149019314211,2025
"139",3385,42.5873391723598,2025
"140",3400,18.6420879686282,2025
"141",3452,116.666037985176,2025
"142",3501,45.9726498496526,2025
"143",3602,372.327115444637,2025
"144",3627,129.625235036881,2025
"145",3628,38.4654234548474,2025
"146",3692,500,2025
"147",3699,8.73446793670733,2025
"148",3725,456.476683306076,2025
"149",3822,11.6209880522588,2025
"150",4023,478.971608021949,2025
"151",4280,548.459655106801,2025
"152",4547,969.898893338486,2025
"153",4622,801.70215728215,2025
"154",4916,314.356667808001,2025
"155",5055,289.03813036039,2025
"156",5101,3479.82369341837,2025
"157",5138,5000,2025
"158",5139,393.840775775241,2025
"159",5140,500,2025
"160",5142,500,2025
"161",5144,569.653879875924,2025
"162",5146,172.362117027043,2025
"163",5148,500,2025
"164",5157,500,2025
"165",5158,500,2025
"166",5160,399.920846127868,2025
"167",5195,426.964981000717,2025
"168",5199,56.5445599168782,2025
"169",5205,562.248238871063,2025
"170",5310,194.686258114542,2025
"171",5317,54.3901620288258,2025
"172",5517,176.772021853712,2025
"173",5523,250.5733274866,2025
"174",5581,154.776031754238,2025
"175",5591,488.585994665,2025
"176",5600,52.4144129843123,2025
"177",5601,500,2025
"178",5614,1159.09407463511,2025
"179",5615,416.050589577405,2025
"180",5624,500,2025
"181",5636,524.686003816653,2025
"182",5665,27.4797680232439,2025
"183",5668,1500,2025
"184",5675,215.124907482065,2025
"185",5681,573.426001813295,2025
"186",5786,1500,2025
"187",5805,295.885257817666,2025
"188",5900,1009.60482671336,2025
"189",6006,562.43958925,2025
"190",6099,500,2025
"191",6100,267.874805513819,2025
"192",6101,20.3680220231569,2025
"193",6102,1500,2025
"194",6136,684.305559621849,2025
"195",6246,1500,2025
"196",6264,126.229788087535,2025
"197",6390,220.209877817781,2025
"198",6518,500,2025
"199",6561,457.738828973005,2025
"200",6836,23.3522255662735,2025
