"","i","TAZ12","value","year","dailyCapacity","hourlyCapacity","cost"
"142",8,434,1,2035,10000,1080,9652630
"143",8,506,1,2035,10000,1080,9652630
"144",8,2119,1,2035,10000,1080,9652630
"145",8,2509,1,2035,10000,1080,9652630
"146",8,2900,1,2035,10000,1080,9652630
"147",8,3101,1,2035,10000,1080,9652630
"148",8,3121,1,2035,10000,1080,9652630
"149",8,3501,1,2035,10000,1080,9652630
"150",8,3725,1,2035,10000,1080,9652630
"151",8,4547,1,2035,10000,1080,9652630
"152",8,5142,1,2035,10000,1080,9652630
"153",8,5195,1,2035,10000,1080,9652630
"154",8,5579,1,2035,10000,1080,9652630
"155",8,6390,1,2035,10000,1080,9652630
"156",9,109,1,2035,15000,1080,12624651
"157",9,308,1,2035,15000,1080,12624651
"158",9,414,1,2035,15000,1080,12624651
"159",9,434,1,2035,15000,1080,12624651
"160",9,506,1,2035,15000,1080,12624651
"161",9,705,1,2035,15000,1080,12624651
"162",9,740,1,2035,15000,1080,12624651
"163",9,858,1,2035,15000,1080,12624651
"164",9,877,1,2035,15000,1080,12624651
"165",9,935,1,2035,15000,1080,12624651
"166",9,1319,1,2035,15000,1080,12624651
"167",9,1944,1,2035,15000,1080,12624651
"168",9,2310,1,2035,15000,1080,12624651
"169",9,2478,1,2035,15000,1080,12624651
"170",9,2726,1,2035,15000,1080,12624651
"171",9,2935,1,2035,15000,1080,12624651
"172",9,3410,1,2035,15000,1080,12624651
"173",9,3452,1,2035,15000,1080,12624651
"174",9,3627,1,2035,15000,1080,12624651
"175",9,4547,1,2035,15000,1080,12624651
"176",9,5517,1,2035,15000,1080,12624651
"177",9,5523,1,2035,15000,1080,12624651
"178",9,5601,1,2035,15000,1080,12624651
"179",9,5614,1,2035,15000,1080,12624651
"180",9,5675,1,2035,15000,1080,12624651
"181",9,5844,1,2035,15000,1080,12624651
"182",9,6100,1,2035,15000,1080,12624651
"183",9,6264,1,2035,15000,1080,12624651
"184",9,6390,1,2035,15000,1080,12624651
"185",10,150,1,2035,20000,2160,16258879
"186",10,156,1,2035,20000,2160,16258879
"187",10,157,1,2035,20000,2160,16258879
"188",10,162,1,2035,20000,2160,16258879
"189",10,166,1,2035,20000,2160,16258879
"190",10,169,1,2035,20000,2160,16258879
"191",10,263,1,2035,20000,2160,16258879
"192",10,277,1,2035,20000,2160,16258879
"193",10,327,1,2035,20000,2160,16258879
"194",10,403,2,2035,20000,2160,16258879
"195",10,457,1,2035,20000,2160,16258879
"196",10,534,1,2035,20000,2160,16258879
"197",10,819,1,2035,20000,2160,16258879
"198",10,829,1,2035,20000,2160,16258879
"199",10,1283,1,2035,20000,2160,16258879
"200",10,1365,1,2035,20000,2160,16258879
"201",10,1480,1,2035,20000,2160,16258879
"202",10,1586,1,2035,20000,2160,16258879
"203",10,1672,1,2035,20000,2160,16258879
"204",10,1686,1,2035,20000,2160,16258879
"205",10,1796,1,2035,20000,2160,16258879
"206",10,1850,1,2035,20000,2160,16258879
"207",10,2003,5,2035,20000,2160,16258879
"208",10,2103,1,2035,20000,2160,16258879
"209",10,2127,1,2035,20000,2160,16258879
"210",10,2133,1,2035,20000,2160,16258879
"211",10,2208,1,2035,20000,2160,16258879
"212",10,2210,1,2035,20000,2160,16258879
"213",10,2215,1,2035,20000,2160,16258879
"214",10,2224,1,2035,20000,2160,16258879
"215",10,2227,1,2035,20000,2160,16258879
"216",10,2230,1,2035,20000,2160,16258879
"217",10,2311,1,2035,20000,2160,16258879
"218",10,2313,1,2035,20000,2160,16258879
"219",10,2323,1,2035,20000,2160,16258879
"220",10,2324,1,2035,20000,2160,16258879
"221",10,2529,1,2035,20000,2160,16258879
"222",10,2795,1,2035,20000,2160,16258879
"223",10,2824,1,2035,20000,2160,16258879
"224",10,2836,1,2035,20000,2160,16258879
"225",10,2893,1,2035,20000,2160,16258879
"226",10,2900,1,2035,20000,2160,16258879
"227",10,2912,1,2035,20000,2160,16258879
"228",10,3692,2,2035,20000,2160,16258879
"229",10,3699,1,2035,20000,2160,16258879
"230",10,3725,1,2035,20000,2160,16258879
"231",10,4023,2,2035,20000,2160,16258879
"232",10,4277,5,2035,20000,2160,16258879
"233",10,4442,1,2035,20000,2160,16258879
"234",10,4547,1,2035,20000,2160,16258879
"235",10,4622,2,2035,20000,2160,16258879
"236",10,4916,2,2035,20000,2160,16258879
"237",10,5055,1,2035,20000,2160,16258879
"238",10,5101,1,2035,20000,2160,16258879
"239",10,5110,2,2035,20000,2160,16258879
"240",10,5111,7,2035,20000,2160,16258879
"241",10,5130,1,2035,20000,2160,16258879
"242",10,5138,1,2035,20000,2160,16258879
"243",10,5139,1,2035,20000,2160,16258879
"244",10,5140,2,2035,20000,2160,16258879
"245",10,5144,1,2035,20000,2160,16258879
"246",10,5148,2,2035,20000,2160,16258879
"247",10,5157,1,2035,20000,2160,16258879
"248",10,5158,1,2035,20000,2160,16258879
"249",10,5160,1,2035,20000,2160,16258879
"250",10,5194,1,2035,20000,2160,16258879
"251",10,5195,9,2035,20000,2160,16258879
"252",10,5206,5,2035,20000,2160,16258879
"253",10,5310,1,2035,20000,2160,16258879
"254",10,5317,1,2035,20000,2160,16258879
"255",10,5594,1,2035,20000,2160,16258879
"256",10,5601,2,2035,20000,2160,16258879
"257",10,5614,1,2035,20000,2160,16258879
"258",10,5621,2,2035,20000,2160,16258879
"259",10,5624,2,2035,20000,2160,16258879
"260",10,5636,1,2035,20000,2160,16258879
"261",10,5668,2,2035,20000,2160,16258879
"262",10,5669,1,2035,20000,2160,16258879
"263",10,5681,2,2035,20000,2160,16258879
"264",10,5692,1,2035,20000,2160,16258879
"265",10,5693,1,2035,20000,2160,16258879
"266",10,5698,1,2035,20000,2160,16258879
"267",10,5786,1,2035,20000,2160,16258879
"268",10,5805,1,2035,20000,2160,16258879
"269",10,5844,2,2035,20000,2160,16258879
"270",10,5900,1,2035,20000,2160,16258879
"271",10,5908,1,2035,20000,2160,16258879
"272",10,5930,1,2035,20000,2160,16258879
"273",10,6010,1,2035,20000,2160,16258879
"274",10,6013,1,2035,20000,2160,16258879
"275",10,6099,1,2035,20000,2160,16258879
"276",10,6102,1,2035,20000,2160,16258879
"277",10,6136,1,2035,20000,2160,16258879
"278",10,6201,1,2035,20000,2160,16258879
"279",10,6518,4,2035,20000,2160,16258879
"280",10,6561,1,2035,20000,2160,16258879
"281",10,6836,1,2035,20000,2160,16258879
"282",10,6840,1,2035,20000,2160,16258879
