"","TAZ12","fueling","year"
"192",5617,11284.9769652002,2030
"193",5624,956.357762630121,2030
"194",5636,774.296180814145,2030
"195",5665,891.520894287081,2030
"196",5668,5999.66510956141,2030
"197",5669,16017.4962715516,2030
"198",5675,500,2030
"199",5681,451.168132405902,2030
"200",5693,0.13407799720742,2030
"201",5786,4359.60503054688,2030
"202",5805,697.934427733771,2030
"203",5863,403.948953728312,2030
"204",5900,8904.58617563218,2030
"205",6006,750,2030
"206",6099,500,2030
"207",6100,500,2030
"208",6101,500,2030
"209",6102,15000,2030
"210",6136,6849.87993630061,2030
"211",6223,3000,2030
"212",6246,13131.1205103025,2030
"213",6264,1281.44727161735,2030
"214",6390,1500,2030
"215",6518,6801.70382962912,2030
"216",6836,1500,2030
