"","i","TAZ12","value","year","dailyCapacity","hourlyCapacity","cost"
"150",1,5142,1,2025,500,324,1262491
"151",1,5146,1,2025,500,324,1262491
"152",1,5148,1,2025,500,324,1262491
"153",1,5157,1,2025,500,324,1262491
"154",1,5158,1,2025,500,324,1262491
"155",1,5160,1,2025,500,324,1262491
"156",1,5195,1,2025,500,324,1262491
"157",1,5199,1,2025,500,324,1262491
"158",1,5310,1,2025,500,324,1262491
"159",1,5317,1,2025,500,324,1262491
"160",1,5517,1,2025,500,324,1262491
"161",1,5523,1,2025,500,324,1262491
"162",1,5581,1,2025,500,324,1262491
"163",1,5591,1,2025,500,324,1262491
"164",1,5600,1,2025,500,324,1262491
"165",1,5601,1,2025,500,324,1262491
"166",1,5615,1,2025,500,324,1262491
"167",1,5624,1,2025,500,324,1262491
"168",1,5665,1,2025,500,324,1262491
"169",1,5675,1,2025,500,324,1262491
"170",1,5805,1,2025,500,324,1262491
"171",1,6099,1,2025,500,324,1262491
"172",1,6100,1,2025,500,324,1262491
"173",1,6101,1,2025,500,324,1262491
"174",1,6264,1,2025,500,324,1262491
"175",1,6390,1,2025,500,324,1262491
"176",1,6518,1,2025,500,324,1262491
"177",1,6561,1,2025,500,324,1262491
"178",1,6836,1,2025,500,324,1262491
"179",2,434,1,2025,750,324,1649413
"180",2,4280,1,2025,750,324,1649413
"181",2,5205,1,2025,750,324,1649413
"182",2,5636,1,2025,750,324,1649413
"183",2,5681,1,2025,750,324,1649413
"184",2,6006,1,2025,750,324,1649413
"185",2,6136,1,2025,750,324,1649413
"186",3,2127,1,2025,1000,324,1896504
"187",3,4547,1,2025,1000,324,1896504
"188",3,4622,1,2025,1000,324,1896504
"189",4,506,1,2025,1500,324,2509117.08
"190",4,5144,1,2025,1500,324,2509117.08
"191",4,5614,1,2025,1500,324,2509117.08
"192",4,5668,1,2025,1500,324,2509117.08
"193",4,5786,1,2025,1500,324,2509117.08
"194",4,5900,1,2025,1500,324,2509117.08
"195",4,6102,1,2025,1500,324,2509117.08
"196",4,6246,1,2025,1500,324,2509117.08
"197",5,2795,1,2025,3000,540,4397993.4
"198",6,2133,1,2025,5000,648,5947404.11
"199",6,5101,1,2025,5000,648,5947404.11
"200",6,5138,1,2025,5000,648,5947404.11
