TAZ12,Lon,Lat,fueling,year
"3216",-121.785269373638,36.7095585154616,21.4691939575938,"2025"
"3252",-120.910810052476,35.9605171998839,41.5058274306717,"2025"
"3301",-119.987896653595,35.2280107839926,25.0347451008767,"2025"
"3303",-120.885732604978,35.6912579933363,21.9271036379784,"2025"
"3324",-120.79052213703,35.3331866095589,18.9959247443157,"2025"
"3362",-120.032558934441,34.703891202709,1.52439001512483,"2025"
"3363",-120.272681241429,34.5336955197478,12.7073981069297,"2025"
"3364",-120.020260668448,34.5540054410697,33.9149019314211,"2025"
"3385",-120.398762231821,34.9573496770783,42.5873391723598,"2025"
"3400",-119.14444167002,34.6387778665453,18.6420879686282,"2025"
"3452",-119.021389590792,34.3069933463154,116.666037985176,"2025"
"3501",-118.851725942679,34.1544580895014,45.9726498496526,"2025"
"3602",-117.863719280165,34.2984142808029,372.327115444637,"2025"
"3627",-117.973544177759,34.7492445733967,129.625235036881,"2025"
"3628",-117.760267982291,34.6863091808921,38.4654234548474,"2025"
"3692",-118.295530885329,34.3610479384464,500,"2025"
"3699",-118.635989122871,34.6336006686388,8.73446793670733,"2025"
"3725",-118.575645706117,34.2868308272977,456.476683306076,"2025"
"3822",-118.530411156452,34.1647330588885,11.6209880522588,"2025"
"4023",-118.268323854909,34.088080550352,478.971608021949,"2025"
"4280",-118.168119072013,33.9425532733297,548.459655106801,"2025"
"4547",-118.373885250537,33.9540321067406,969.898893338486,"2025"
"4622",-118.23638607237,33.8346288189,801.70215728215,"2025"
"4916",-117.938110012158,34.0621470608439,314.356667808001,"2025"
"5055",-117.759220651964,34.0827648185871,289.03813036039,"2025"
"5101",-117.283558694141,35.3859426272637,3479.82369341837,"2025"
"5138",-115.46865474482,34.9341607638801,5000,"2025"
"5139",-115.854705571636,35.3999329883185,393.840775775241,"2025"
"5140",-116.600165334143,35.4378697094107,500,"2025"
"5142",-116.243848776799,34.0792339816679,500,"2025"
"5144",-116.597547636965,34.3658095836312,569.653879875924,"2025"
"5146",-115.873072280476,34.1547120022446,172.362117027043,"2025"
"5148",-114.802781067676,34.5052103801359,500,"2025"
"5157",-116.864603238637,34.1396883625477,500,"2025"
"5158",-117.382061424215,34.8071658056363,500,"2025"
"5160",-116.993017791236,34.6370083569501,399.920846127868,"2025"
"5195",-116.440648697204,34.8449949462717,426.964981000717,"2025"
"5199",-117.563291588792,34.3424727961093,56.5445599168782,"2025"
"5205",-117.703352050553,33.9709326478646,562.248238871063,"2025"
"5310",-117.471075966127,34.0564816055619,194.686258114542,"2025"
"5317",-117.394377230289,34.182499704916,54.3901620288258,"2025"
"5517",-117.166368413146,33.7191299192946,176.772021853712,"2025"
"5523",-117.405570245519,33.5757245908217,250.5733274866,"2025"
"5581",-117.408608099531,33.7795143210514,154.776031754238,"2025"
"5591",-117.226493333489,33.9286981743004,488.585994665,"2025"
"5600",-115.604774591728,33.2376659836729,52.4144129843123,"2025"
"5601",-115.414596307799,32.9907854099583,500,"2025"
"5614",-114.998545332192,33.0746190033165,1159.09407463511,"2025"
"5615",-115.87060216784,33.1596630043049,416.050589577405,"2025"
"5624",-117.091200707386,33.9730684088259,500,"2025"
"5636",-116.764300994005,33.6302219056992,524.686003816653,"2025"
"5665",-116.152827890945,33.5265770951924,27.4797680232439,"2025"
"5668",-115.582296891338,33.8812406589577,1500,"2025"
"5675",-116.338604792653,33.7955264133332,215.124907482065,"2025"
"5681",-114.738447232203,33.8118437542552,573.426001813295,"2025"
"5786",-117.812476652612,33.9225923339992,1500,"2025"
"5805",-117.98977211796,33.7409210603358,295.885257817666,"2025"
"5900",-117.783272033275,33.6034891603085,1009.60482671336,"2025"
"6006",-117.690417212243,33.4728015660934,562.43958925,"2025"
"6099",-116.335421019885,33.5106594151111,500,"2025"
"6100",-116.290432218708,33.1160252774371,267.874805513819,"2025"
"6101",-116.438925962994,32.7034492318799,20.3680220231569,"2025"
"6102",-116.704173911736,33.2411454996252,1500,"2025"
"6136",-116.900866675007,32.7236685351833,684.305559621849,"2025"
"6246",-117.414278764489,33.3616079951512,1500,"2025"
"6264",-117.255227004675,33.1862084407157,126.229788087535,"2025"
"6390",-117.192303093249,33.0331613611319,220.209877817781,"2025"
"6518",-117.036648189057,32.7733154243274,500,"2025"
"6561",-116.972416936302,32.7148468668414,457.738828973005,"2025"
"6836",-115.92625092292,32.815208160556,23.3522255662735,"2025"
"109",-123.755197379477,41.1541477436378,1471.06313840522,"2030"
"116",-124.056933434818,40.4424556590573,500,"2030"
"122",-120.592987698823,40.8639250224093,122.6695953325,"2030"
"130",-120.50537088862,41.5761323329595,69.9075144775,"2030"
"150",-122.364343087107,40.6739851895282,2187.90953310442,"2030"
"156",-122.359142806701,40.9950928788783,500,"2030"
"157",-121.997793569239,40.8695228215215,500,"2030"
"158",-121.513203795865,40.6729642834579,169.158513404162,"2030"
"161",-122.041755606452,41.7974598413151,500,"2030"
"162",-122.475503414042,41.8891099632226,500,"2030"
"163",-123.335680907067,41.7447460048882,217.888011295874,"2030"
"164",-123.020229747748,41.4013733776321,500,"2030"
"166",-122.435598978743,41.4823758663718,10000,"2030"
"169",-121.813996666238,41.4130876781861,4.5593839974452,"2030"
"170",-122.778672438376,40.9218877079846,178.644029516399,"2030"
"171",-123.26194366533,40.8849612994346,3.50896399860578,"2030"
"172",-123.242836035237,40.4876323079403,36.0746348910651,"2030"
"219",-121.332130179713,39.6408160566063,500,"2030"
"226",-121.777392301415,39.4185001197963,177.084158304577,"2030"
"227",-122.01186113245,39.0017575662403,102.883576456459,"2030"
"228",-122.357841300107,39.2190973272834,9.68127655144978,"2030"
"235",-122.046855323628,39.6714882878186,500,"2030"
"242",-122.516642598164,38.8210081514369,64.5982682137535,"2030"
"244",-122.863790704433,39.2897206648043,74.6431380148332,"2030"
"246",-123.214005860486,39.7678225150764,16.9842300534832,"2030"
"247",-123.696780822889,39.7797722225828,13.703771979525,"2030"
"248",-123.638358068746,39.4549754829463,22.0977379551727,"2030"
"251",-123.31842823481,39.358752302385,82.6425553508529,"2030"
"256",-123.528879752079,39.1619536853695,32.3167025136968,"2030"
"257",-123.511530514922,38.9071458741385,11.9198880387978,"2030"
"258",-123.198119488288,38.9628393576288,24.2132183390162,"2030"
"270",-121.169398640059,39.1003566471323,500,"2030"
"273",-121.003790813055,39.8816399405759,398.332193862071,"2030"
"276",-121.235650122588,40.2722854949641,9.79049996800038,"2030"
"277",-120.516014343013,39.580688669977,731.698382478436,"2030"
"278",-121.808539266908,40.1955332495693,500,"2030"
"280",-122.330292053655,40.2721818766048,245.104392617919,"2030"
"308",-121.621730964904,38.8940215276172,302.933807561643,"2030"
"309",-121.800555761586,39.1532217658689,418.14711104148,"2030"
"331",-122.137491984328,38.7861425665166,387.343345065448,"2030"
"403",-120.976681168372,38.8534670700679,313.688474330711,"2030"
"414",-120.324744326104,38.8305565323631,500,"2030"
"420",-120.733007600707,38.8929687729119,491.225928685589,"2030"
"425",-120.526148108695,38.6028624578985,500,"2030"
"434",-120.474697300892,39.2486513050169,6753.81697640171,"2030"
"435",-121.094783583392,38.8649916774992,5000,"2030"
"439",-121.23108578315,38.7830351865452,452.125168326339,"2030"
"506",-121.467335110454,38.5876624894595,2540.98767782441,"2030"
"622",-121.413995428114,38.6179694432197,9847.28478946152,"2030"
"715",-121.625620682018,38.1702973354452,500,"2030"
"742",-121.278113561835,38.2908557249288,420.489835863637,"2030"
"803",-122.304669514121,38.626594073059,55.7335052916889,"2030"
"829",-121.800333120393,38.4226701653643,499.999999999999,"2030"
"858",-122.166125129309,38.2540563838418,7490.58071294026,"2030"
"877",-121.977703574752,38.1573677714284,1253.50984307233,"2030"
"887",-123.218622980784,38.6322674554832,298.382841861144,"2030"
"888",-122.822270828278,38.7299133905846,219.97335225501,"2030"
"895",-122.960106445359,38.518595563279,450.413996010462,"2030"
"906",-122.7834662554,38.1630636588719,219.672052954148,"2030"
"935",-122.497077312202,37.9559523409793,919.416520650313,"2030"
"983",-122.54672852134,38.2190105926224,391.596210180304,"2030"
"1210",-122.414118649336,37.5345521215456,1500,"2030"
"1283",-122.299910594892,37.2903668424745,190.257902029211,"2030"
"1314",-121.819115151108,37.8322896653234,127.8501404125,"2030"
"1319",-122.153272293955,38.0162324480831,1500,"2030"
"1365",-121.632263702073,37.8819063487158,6917.19162995306,"2030"
"1480",-122.308439123972,37.8015331211233,3000,"2030"
"1612",-122.00782994373,37.5176063748267,3157.81747217921,"2030"
"1672",-121.989909283744,37.6501706443344,1109.27060815652,"2030"
"1796",-121.973765460631,37.4414115045493,990.656408838486,"2030"
"1850",-121.89986419762,37.3462081373769,4617.9954278397,"2030"
"1937",-121.692677183537,37.0552379554198,1812.5300433214,"2030"
"2003",-121.182289943771,37.9347984749818,467.367646752344,"2030"
"2114",-121.453225587472,37.6113436116689,500,"2030"
"2119",-121.077666676359,38.1160988621884,500,"2030"
"2122",-121.213775859586,37.9900358112449,4656.12686453187,"2030"
"2127",-121.114934764578,37.7551238096651,20000,"2030"
"2133",-121.458026689971,37.921840478373,15000,"2030"
"2208",-121.311387632705,37.4888211038607,217.736571723916,"2030"
"2215",-120.88971210717,37.5082736556468,393.80958420559,"2030"
"2224",-120.609430876517,37.6492521727898,500,"2030"
"2310",-120.645877326591,37.1783649815002,739.705731453221,"2030"
"2311",-120.903713397097,37.205457186913,2194.79487558963,"2030"
"2323",-120.805122052661,37.3389480741047,460.610755675873,"2030"
"2324",-120.483074345704,37.4928411171191,228.805509975428,"2030"
"2478",-119.782721748134,36.737094780275,1392.56543721039,"2030"
"2489",-119.74539568899,36.660414535898,999.489850292928,"2030"
"2507",-119.022964865082,37.1720303365142,294.547375429907,"2030"
"2509",-118.869473985197,36.8217556084848,500,"2030"
"2518",-119.682397429884,36.4759448890163,500,"2030"
"2522",-120.137297453858,36.6326706605326,268.264115764234,"2030"
"2525",-120.385925960671,36.5510125078256,7500,"2030"
"2529",-120.636340775124,36.7886757915198,35.6054560373001,"2030"
