"","TAZ12","fueling","year"
"1",109,177.03641249625,2025
"2",116,268.470271909046,2025
"3",122,20.75457343375,2025
"4",129,4.271461865,2025
"5",130,11.9940400575,2025
"6",156,798.006376582116,2025
"7",157,500,2025
"8",158,35.1133979366651,2025
"9",161,167.950430663679,2025
"10",162,500,2025
"11",163,16.0387075383559,2025
"12",164,55.19010674192,2025
"13",166,9.60262001047236,2025
"14",169,500,2025
"15",170,77.2033091125159,2025
"16",171,0.222772002792336,2025
"17",172,1.42630193996477,2025
"18",219,170.854799828661,2025
"19",226,14.5861980353061,2025
"20",227,3.11966197719649,2025
"21",235,194.118690860669,2025
"22",242,8.24793208656339,2025
"23",244,77.4517981691215,2025
"24",246,4.7081020272121,2025
"25",247,3.41392599906951,2025
"26",248,5.05982797829921,2025
"27",251,17.6270477080876,2025
"28",256,15.5340161334472,2025
"29",257,2.3904680065148,2025
"30",258,19.5822200613755,2025
"31",273,45.9264755436707,2025
"32",276,8.28624007330455,2025
"33",277,500,2025
"34",278,74.8256504126909,2025
"35",280,36.9450159087296,2025
"36",308,693.579714087473,2025
"37",309,72.7933738758646,2025
"38",331,101.409815929843,2025
"39",345,86.9218282062643,2025
"40",403,500,2025
"41",414,77.6301962480342,2025
"42",420,425.524498601303,2025
"43",425,35.9842733787933,2025
"44",434,1402.90549528949,2025
"45",457,500,2025
"46",506,326.450528406244,2025
"47",534,1432.38679429674,2025
"48",715,446.836553269037,2025
"49",742,125.645603818496,2025
"50",803,18.428473030537,2025
"51",829,493.239903742887,2025
"52",858,500,2025
"53",877,449.083980588982,2025
"54",887,7.70503201675609,2025
"55",888,57.1478501041792,2025
"56",895,41.2921200421047,2025
"57",906,214.547941441811,2025
"58",935,313.033813173089,2025
"59",983,152.815248082959,2025
"60",1210,500,2025
"61",1283,195.753259289746,2025
"62",1319,166.039916675294,2025
"63",1365,367.732338808191,2025
"64",1480,411.120559225174,2025
"65",1672,620.829474519808,2025
"66",1686,236.780676181418,2025
"67",1796,514.883924526739,2025
"68",1850,673.610190427282,2025
"69",1944,802.336537681568,2025
"70",2103,265.804184267302,2025
"71",2114,500,2025
"72",2119,477.990929690115,2025
"73",2127,259.834135839047,2025
"74",2133,24.3390567396128,2025
"75",2208,256.540150712078,2025
"76",2215,112.076031768251,2025
"77",2224,5.86650215626061,2025
"78",2227,5000,2025
"79",2310,93.75874126,2025
"80",2311,500,2025
"81",2323,145.345187850093,2025
"82",2324,63.1296320051179,2025
"83",2478,598.074843058392,2025
"84",2507,86.9856505793602,2025
"85",2509,208.352454219896,2025
"86",2518,168.144304020287,2025
"87",2522,38.0324020752129,2025
"88",2525,453.041348346651,2025
"89",2529,500,2025
"90",2530,17.0589360368916,2025
"91",2532,107.104747375763,2025
"92",2551,4.27134202271373,2025
"93",2566,404.756843175075,2025
"94",2602,35.9428259857024,2025
"95",2713,103.823830218597,2025
"96",2714,82.3753761757691,2025
"97",2726,352.817642359393,2025
"98",2739,9.9819180923149,2025
"99",2742,76.2934984080104,2025
"100",2772,26.2252213046222,2025
"101",2795,61.3984520784967,2025
"102",2824,484.956655692771,2025
"103",2893,2000,2025
"104",2900,264.352184983176,2025
"105",2904,13.690107953284,2025
"106",2912,9.05752405473925,2025
"107",2914,52.5652532149846,2025
"108",2915,84.9881280217575,2025
"109",2918,0.25607799720742,2025
"110",2923,23.532376987608,2025
"111",2931,281.912399482297,2025
"112",2934,12.2341599427011,2025
"113",2935,336.033341148713,2025
"114",2947,73.2780822574581,2025
"115",2949,136.374737253046,2025
"116",3000,1.61491401023848,2025
"117",3004,98.9040588640652,2025
"118",3012,63.6175851532751,2025
"119",3013,24.0086265277298,2025
"120",3014,14.8295124507607,2025
"121",3018,17.7951391073657,2025
"122",3019,19.3172359115841,2025
"123",3020,97.4454575777752,2025
"124",3021,8.77000970530992,2025
"125",3022,18.8296041236475,2025
"126",3029,66.4545081928577,2025
"127",3030,16.877492808412,2025
"128",3034,8.18595601914279,2025
"129",3100,60.8805621989981,2025
"130",3101,429.126401551549,2025
"131",3121,274.940767608945,2025
"132",3211,67.8092176010892,2025
"133",3216,144.84391244948,2025
"134",3252,108.847618884834,2025
"135",3301,37.2134161890839,2025
"136",3303,31.0119116703298,2025
"137",3324,95.1563523079986,2025
"138",3362,5.93371403205086,2025
"139",3363,77.0799659549259,2025
"140",3364,47.0816299989831,2025
