"","i","TAZ12","value","year","dailyCapacity","hourlyCapacity","cost"
"125",1,5195,1,2030,500,324,1262491
"126",1,5199,1,2030,500,324,1262491
"127",1,5317,1,2030,500,324,1262491
"128",1,5523,1,2030,500,324,1262491
"129",1,5591,1,2030,500,324,1262491
"130",1,5600,1,2030,500,324,1262491
"131",1,5601,1,2030,500,324,1262491
"132",1,5615,1,2030,500,324,1262491
"133",1,5675,1,2030,500,324,1262491
"134",1,5693,1,2030,500,324,1262491
"135",1,6099,1,2030,500,324,1262491
"136",1,6100,1,2030,500,324,1262491
"137",1,6101,1,2030,500,324,1262491
"138",1,6561,1,2030,500,324,1262491
"139",2,277,1,2030,750,324,1649413
"140",2,2310,1,2030,750,324,1649413
"141",2,2551,1,2030,750,324,1649413
"142",2,2726,1,2030,750,324,1649413
"143",2,2949,1,2030,750,324,1649413
"144",2,3101,1,2030,750,324,1649413
"145",2,4280,1,2030,750,324,1649413
"146",2,5160,1,2030,750,324,1649413
"147",2,5205,1,2030,750,324,1649413
"148",2,5681,1,2030,750,324,1649413
"149",2,5805,1,2030,750,324,1649413
"150",2,6006,1,2030,750,324,1649413
"151",3,935,1,2030,1000,324,1896504
"152",3,1796,1,2030,1000,324,1896504
"153",3,1937,2,2030,1000,324,1896504
"154",3,2489,1,2030,1000,324,1896504
"155",3,3020,1,2030,1000,324,1896504
"156",3,3410,1,2030,1000,324,1896504
"157",3,3452,1,2030,1000,324,1896504
"158",3,3627,1,2030,1000,324,1896504
"159",3,5624,1,2030,1000,324,1896504
"160",3,5636,1,2030,1000,324,1896504
"161",3,5665,1,2030,1000,324,1896504
"162",4,109,1,2030,1500,324,2509117.08
"163",4,877,1,2030,1500,324,2509117.08
"164",4,1210,1,2030,1500,324,2509117.08
"165",4,1319,1,2030,1500,324,2509117.08
"166",4,1672,1,2030,1500,324,2509117.08
"167",4,2478,1,2030,1500,324,2509117.08
"168",4,3501,1,2030,1500,324,2509117.08
"169",4,4916,1,2030,1500,324,2509117.08
"170",4,5142,1,2030,1500,324,2509117.08
"171",4,5146,1,2030,1500,324,2509117.08
"172",4,5310,1,2030,1500,324,2509117.08
"173",4,5517,1,2030,1500,324,2509117.08
"174",4,5581,1,2030,1500,324,2509117.08
"175",4,6264,1,2030,1500,324,2509117.08
"176",4,6390,1,2030,1500,324,2509117.08
"177",4,6836,1,2030,1500,324,2509117.08
"178",5,150,1,2030,3000,540,4397993.4
"179",5,506,1,2030,3000,540,4397993.4
"180",5,1480,1,2030,3000,540,4397993.4
"181",5,2311,1,2030,3000,540,4397993.4
"182",5,2833,1,2030,3000,540,4397993.4
"183",5,5863,1,2030,3000,540,4397993.4
"184",5,6223,1,2030,3000,540,4397993.4
"185",6,435,1,2030,5000,648,5947404.11
"186",6,1612,1,2030,5000,648,5947404.11
"187",6,1850,1,2030,5000,648,5947404.11
"188",6,2795,1,2030,5000,648,5947404.11
"189",6,5376,1,2030,5000,648,5947404.11
"190",6,5786,1,2030,5000,648,5947404.11
"191",7,434,1,2030,7500,648,7781636
"192",7,858,1,2030,7500,648,7781636
"193",7,1365,1,2030,7500,648,7781636
"194",7,2122,1,2030,7500,648,7781636
"195",7,2525,1,2030,7500,648,7781636
"196",7,3692,1,2030,7500,648,7781636
"197",7,4023,1,2030,7500,648,7781636
"198",7,4547,1,2030,7500,648,7781636
"199",7,5668,1,2030,7500,648,7781636
"200",7,6136,1,2030,7500,648,7781636
"201",7,6518,1,2030,7500,648,7781636
"202",8,166,1,2030,10000,1080,9652630
"203",8,622,1,2030,10000,1080,9652630
"204",8,4622,1,2030,10000,1080,9652630
"205",8,5614,1,2030,10000,1080,9652630
"206",8,5900,1,2030,10000,1080,9652630
"207",9,2133,1,2030,15000,1080,12624651
"208",9,5101,1,2030,15000,1080,12624651
"209",9,5206,1,2030,15000,1080,12624651
"210",9,5617,1,2030,15000,1080,12624651
"211",9,6102,1,2030,15000,1080,12624651
"212",9,6246,1,2030,15000,1080,12624651
"213",10,2127,1,2030,20000,2160,16258879
"214",10,3699,1,2030,20000,2160,16258879
"215",10,5138,1,2030,20000,2160,16258879
"216",10,5140,1,2030,20000,2160,16258879
"217",10,5144,1,2030,20000,2160,16258879
"218",10,5669,1,2030,20000,2160,16258879
