"","i","TAZ12","value","year","dailyCapacity","hourlyCapacity","cost"
"114",3,2507,1,2035,1000,324,1896504
"115",3,2742,1,2035,1000,324,1896504
"116",3,3010,1,2035,1000,324,1896504
"117",3,3101,1,2035,1000,324,1896504
"118",3,3137,1,2035,1000,324,1896504
"119",3,3252,1,2035,1000,324,1896504
"120",3,3410,1,2035,1000,324,1896504
"121",3,5317,1,2035,1000,324,1896504
"122",4,226,1,2035,1500,324,2509117.08
"123",4,278,1,2035,1500,324,2509117.08
"124",4,308,1,2035,1500,324,2509117.08
"125",4,439,1,2035,1500,324,2509117.08
"126",4,742,1,2035,1500,324,2509117.08
"127",4,983,1,2035,1500,324,2509117.08
"128",4,1319,1,2035,1500,324,2509117.08
"129",4,1672,1,2035,1500,324,2509117.08
"130",4,2019,1,2035,1500,324,2509117.08
"131",4,2509,1,2035,1500,324,2509117.08
"132",4,2518,1,2035,1500,324,2509117.08
"133",4,2566,1,2035,1500,324,2509117.08
"134",4,2912,1,2035,1500,324,2509117.08
"135",4,2931,1,2035,1500,324,2509117.08
"136",4,3301,1,2035,1500,324,2509117.08
"137",4,3385,1,2035,1500,324,2509117.08
"138",4,3501,1,2035,1500,324,2509117.08
"139",4,5146,1,2035,1500,324,2509117.08
"140",4,5310,1,2035,1500,324,2509117.08
"141",4,5317,1,2035,1500,324,2509117.08
"142",4,5523,1,2035,1500,324,2509117.08
"143",4,5581,1,2035,1500,324,2509117.08
"144",4,5675,1,2035,1500,324,2509117.08
"145",4,6264,1,2035,1500,324,2509117.08
"146",4,6390,2,2035,1500,324,2509117.08
"147",4,6836,1,2035,1500,324,2509117.08
"148",5,109,1,2035,3000,540,4397993.4
"149",5,2311,1,2035,3000,540,4397993.4
"150",5,2949,1,2035,3000,540,4397993.4
"151",5,3020,1,2035,3000,540,4397993.4
"152",5,3216,1,2035,3000,540,4397993.4
"153",5,3627,1,2035,3000,540,4397993.4
"154",5,5665,1,2035,3000,540,4397993.4
"155",6,425,1,2035,5000,648,5947404.11
"156",6,716,1,2035,5000,648,5947404.11
"157",6,935,1,2035,5000,648,5947404.11
"158",6,1850,1,2035,5000,648,5947404.11
"159",6,2726,1,2035,5000,648,5947404.11
"160",6,3452,1,2035,5000,648,5947404.11
"161",6,5517,1,2035,5000,648,5947404.11
"162",6,5581,1,2035,5000,648,5947404.11
"163",7,1210,1,2035,7500,648,7781636
"164",7,1937,1,2035,7500,648,7781636
"165",7,2478,1,2035,7500,648,7781636
"166",7,2545,1,2035,7500,648,7781636
"167",7,2893,1,2035,7500,648,7781636
"168",7,4916,1,2035,7500,648,7781636
"169",7,5536,1,2035,7500,648,7781636
"170",7,6223,1,2035,7500,648,7781636
"171",8,1365,1,2035,10000,1080,9652630
"172",8,1480,1,2035,10000,1080,9652630
"173",8,1796,1,2035,10000,1080,9652630
"174",8,3725,1,2035,10000,1080,9652630
"175",8,5805,1,2035,10000,1080,9652630
"176",8,6518,1,2035,10000,1080,9652630
"177",9,150,1,2035,15000,1080,12624651
"178",9,152,1,2035,15000,1080,12624651
"179",9,277,1,2035,15000,1080,12624651
"180",9,434,1,2035,15000,1080,12624651
"181",9,435,1,2035,15000,1080,12624651
"182",9,506,1,2035,15000,1080,12624651
"183",9,877,1,2035,15000,1080,12624651
"184",9,1610,1,2035,15000,1080,12624651
"185",9,1612,1,2035,15000,1080,12624651
"186",9,2133,1,2035,15000,1080,12624651
"187",9,2310,1,2035,15000,1080,12624651
"188",9,2324,1,2035,15000,1080,12624651
"189",9,2525,1,2035,15000,1080,12624651
"190",9,2795,2,2035,15000,1080,12624651
"191",9,2833,1,2035,15000,1080,12624651
"192",9,5142,1,2035,15000,1080,12624651
"193",9,5150,1,2035,15000,1080,12624651
"194",9,5376,1,2035,15000,1080,12624651
"195",9,6354,1,2035,15000,1080,12624651
"196",10,166,1,2035,20000,2160,16258879
"197",10,622,1,2035,20000,2160,16258879
"198",10,858,1,2035,20000,2160,16258879
"199",10,2003,1,2035,20000,2160,16258879
"200",10,2122,1,2035,20000,2160,16258879
"201",10,2127,1,2035,20000,2160,16258879
"202",10,2215,1,2035,20000,2160,16258879
"203",10,2224,1,2035,20000,2160,16258879
"204",10,3692,1,2035,20000,2160,16258879
"205",10,3699,1,2035,20000,2160,16258879
"206",10,4023,1,2035,20000,2160,16258879
"207",10,4280,1,2035,20000,2160,16258879
"208",10,4547,1,2035,20000,2160,16258879
"209",10,4622,1,2035,20000,2160,16258879
"210",10,5101,1,2035,20000,2160,16258879
"211",10,5110,3,2035,20000,2160,16258879
"212",10,5138,1,2035,20000,2160,16258879
"213",10,5140,1,2035,20000,2160,16258879
"214",10,5144,1,2035,20000,2160,16258879
"215",10,5148,1,2035,20000,2160,16258879
"216",10,5160,1,2035,20000,2160,16258879
"217",10,5161,2,2035,20000,2160,16258879
"218",10,5195,1,2035,20000,2160,16258879
"219",10,5205,1,2035,20000,2160,16258879
"220",10,5206,1,2035,20000,2160,16258879
"221",10,5601,1,2035,20000,2160,16258879
"222",10,5614,1,2035,20000,2160,16258879
"223",10,5617,1,2035,20000,2160,16258879
"224",10,5624,1,2035,20000,2160,16258879
"225",10,5636,1,2035,20000,2160,16258879
"226",10,5668,1,2035,20000,2160,16258879
"227",10,5669,1,2035,20000,2160,16258879
"228",10,5681,1,2035,20000,2160,16258879
"229",10,5786,1,2035,20000,2160,16258879
"230",10,5863,1,2035,20000,2160,16258879
"231",10,5900,1,2035,20000,2160,16258879
"232",10,6044,1,2035,20000,2160,16258879
"233",10,6102,1,2035,20000,2160,16258879
"234",10,6136,1,2035,20000,2160,16258879
"235",10,6246,1,2035,20000,2160,16258879
