"","i","TAZ12","value","year","dailyCapacity","hourlyCapacity","cost"
"150",1,5206,1,2025,500,324,1262491
"151",1,5310,1,2025,500,324,1262491
"152",1,5317,1,2025,500,324,1262491
"153",1,5517,1,2025,500,324,1262491
"154",1,5523,1,2025,500,324,1262491
"155",1,5579,1,2025,500,324,1262491
"156",1,5600,1,2025,500,324,1262491
"157",1,5615,1,2025,500,324,1262491
"158",1,5624,1,2025,500,324,1262491
"159",1,5665,1,2025,500,324,1262491
"160",1,5668,1,2025,500,324,1262491
"161",1,5675,1,2025,500,324,1262491
"162",1,5681,1,2025,500,324,1262491
"163",1,5900,1,2025,500,324,1262491
"164",1,6099,1,2025,500,324,1262491
"165",1,6100,1,2025,500,324,1262491
"166",1,6101,1,2025,500,324,1262491
"167",1,6102,1,2025,500,324,1262491
"168",1,6264,1,2025,500,324,1262491
"169",1,6836,1,2025,500,324,1262491
"170",2,308,1,2025,750,324,1649413
"171",2,1672,1,2025,750,324,1649413
"172",2,1796,1,2025,750,324,1649413
"173",2,1850,1,2025,750,324,1649413
"174",2,2478,1,2025,750,324,1649413
"175",2,5594,1,2025,750,324,1649413
"176",2,5636,1,2025,750,324,1649413
"177",2,5930,1,2025,750,324,1649413
"178",2,6136,1,2025,750,324,1649413
"179",2,6390,1,2025,750,324,1649413
"180",3,156,1,2025,1000,324,1896504
"181",3,1944,1,2025,1000,324,1896504
"182",3,2103,1,2025,1000,324,1896504
"183",3,2215,1,2025,1000,324,1896504
"184",3,5786,1,2025,1000,324,1896504
"185",3,5805,1,2025,1000,324,1896504
"186",3,6201,1,2025,1000,324,1896504
"187",3,6518,1,2025,1000,324,1896504
"188",4,434,1,2025,1500,324,2509117.08
"189",4,534,1,2025,1500,324,2509117.08
"190",4,2893,1,2025,1500,324,2509117.08
"191",4,3692,1,2025,1500,324,2509117.08
"192",4,4023,1,2025,1500,324,2509117.08
"193",4,4277,1,2025,1500,324,2509117.08
"194",4,4547,1,2025,1500,324,2509117.08
"195",4,4622,1,2025,1500,324,2509117.08
"196",4,5144,1,2025,1500,324,2509117.08
"197",4,5148,1,2025,1500,324,2509117.08
"198",4,5206,1,2025,1500,324,2509117.08
"199",4,5601,1,2025,1500,324,2509117.08
"200",4,5614,1,2025,1500,324,2509117.08
"201",4,5668,1,2025,1500,324,2509117.08
"202",4,6102,1,2025,1500,324,2509117.08
"203",4,6561,1,2025,1500,324,2509117.08
"204",5,6010,1,2025,3000,540,4397993.4
"205",6,2227,1,2025,5000,648,5947404.11
"206",7,5101,1,2025,7500,648,7781636
"207",7,5138,1,2025,7500,648,7781636
